"","penalty_fn","reps","variable","value","penalty_fraction","statistic","timeseries"
"3738","fixed",46,"stock.variance",6.70481871849284,0.631578947368421,"variance","harvest"
"3739","L1",47,"stock.variance",3.56421152316757,0.631578947368421,"variance","harvest"
"3740","L2",47,"stock.variance",8.76702780863141,0.631578947368421,"variance","harvest"
"3741","fixed",47,"stock.variance",6.246969120162,0.631578947368421,"variance","harvest"
"3742","L1",48,"stock.variance",2.02037717221034,0.631578947368421,"variance","harvest"
"3743","L2",48,"stock.variance",3.25364193849243,0.631578947368421,"variance","harvest"
"3744","fixed",48,"stock.variance",7.18479184305161,0.631578947368421,"variance","harvest"
"3745","L1",49,"stock.variance",9.89976226879603,0.631578947368421,"variance","harvest"
"3746","L2",49,"stock.variance",3.6002693463676,0.631578947368421,"variance","harvest"
"3747","fixed",49,"stock.variance",8.03955690301223,0.631578947368421,"variance","harvest"
"3748","L1",50,"stock.variance",3.86719541057247,0.631578947368421,"variance","harvest"
"3749","L2",50,"stock.variance",2.97821502126879,0.631578947368421,"variance","harvest"
"3750","fixed",50,"stock.variance",5.30878194650206,0.631578947368421,"variance","harvest"
"3751","L1",1,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3752","L2",1,"harvest.autocorrelation",0.573758070916482,0.631578947368421,"autocor","harvest"
"3753","fixed",1,"harvest.autocorrelation",-0.199948576279053,0.631578947368421,"autocor","harvest"
"3754","L1",2,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3755","L2",2,"harvest.autocorrelation",0.418389764493688,0.631578947368421,"autocor","harvest"
"3756","fixed",2,"harvest.autocorrelation",-0.200293197631416,0.631578947368421,"autocor","harvest"
"3757","L1",3,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3758","L2",3,"harvest.autocorrelation",0.39390749895569,0.631578947368421,"autocor","harvest"
"3759","fixed",3,"harvest.autocorrelation",-0.126886199123036,0.631578947368421,"autocor","harvest"
"3760","L1",4,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3761","L2",4,"harvest.autocorrelation",0.608647537957751,0.631578947368421,"autocor","harvest"
"3762","fixed",4,"harvest.autocorrelation",-0.126395462076529,0.631578947368421,"autocor","harvest"
"3763","L1",5,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3764","L2",5,"harvest.autocorrelation",0.646783929500389,0.631578947368421,"autocor","harvest"
"3765","fixed",5,"harvest.autocorrelation",-0.126395462076529,0.631578947368421,"autocor","harvest"
"3766","L1",6,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3767","L2",6,"harvest.autocorrelation",0.496470315224708,0.631578947368421,"autocor","harvest"
"3768","fixed",6,"harvest.autocorrelation",-0.126395462076529,0.631578947368421,"autocor","harvest"
"3769","L1",7,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3770","L2",7,"harvest.autocorrelation",0.491960364306167,0.631578947368421,"autocor","harvest"
"3771","fixed",7,"harvest.autocorrelation",-0.200293197631416,0.631578947368421,"autocor","harvest"
"3772","L1",8,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3773","L2",8,"harvest.autocorrelation",0.491391102664343,0.631578947368421,"autocor","harvest"
"3774","fixed",8,"harvest.autocorrelation",-0.06106085270328,0.631578947368421,"autocor","harvest"
"3775","L1",9,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3776","L2",9,"harvest.autocorrelation",0.576054242390942,0.631578947368421,"autocor","harvest"
"3777","fixed",9,"harvest.autocorrelation",-0.126886199123036,0.631578947368421,"autocor","harvest"
"3778","L1",10,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3779","L2",10,"harvest.autocorrelation",0.245262443304767,0.631578947368421,"autocor","harvest"
"3780","fixed",10,"harvest.autocorrelation",-0.126886199123036,0.631578947368421,"autocor","harvest"
"3781","L1",11,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3782","L2",11,"harvest.autocorrelation",0.610332463184106,0.631578947368421,"autocor","harvest"
"3783","fixed",11,"harvest.autocorrelation",-0.199902145099332,0.631578947368421,"autocor","harvest"
"3784","L1",12,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3785","L2",12,"harvest.autocorrelation",-0.079865137111315,0.631578947368421,"autocor","harvest"
"3786","fixed",12,"harvest.autocorrelation",-0.126886199123036,0.631578947368421,"autocor","harvest"
"3787","L1",13,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3788","L2",13,"harvest.autocorrelation",0.450212975641438,0.631578947368421,"autocor","harvest"
"3789","fixed",13,"harvest.autocorrelation",-0.06106085270328,0.631578947368421,"autocor","harvest"
"3790","L1",14,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3791","L2",14,"harvest.autocorrelation",0.411137552145044,0.631578947368421,"autocor","harvest"
"3792","fixed",14,"harvest.autocorrelation",-0.06106085270328,0.631578947368421,"autocor","harvest"
"3793","L1",15,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3794","L2",15,"harvest.autocorrelation",0.368198381371951,0.631578947368421,"autocor","harvest"
"3795","fixed",15,"harvest.autocorrelation",-0.00262464599650029,0.631578947368421,"autocor","harvest"
"3796","L1",16,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3797","L2",16,"harvest.autocorrelation",0.596320101573876,0.631578947368421,"autocor","harvest"
"3798","fixed",16,"harvest.autocorrelation",-0.126395462076529,0.631578947368421,"autocor","harvest"
"3799","L1",17,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3800","L2",17,"harvest.autocorrelation",0.546286286610013,0.631578947368421,"autocor","harvest"
"3801","fixed",17,"harvest.autocorrelation",-0.199560452539384,0.631578947368421,"autocor","harvest"
"3802","L1",18,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3803","L2",18,"harvest.autocorrelation",0.39280660965946,0.631578947368421,"autocor","harvest"
"3804","fixed",18,"harvest.autocorrelation",-0.06106085270328,0.631578947368421,"autocor","harvest"
"3805","L1",19,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3806","L2",19,"harvest.autocorrelation",0.462954085272262,0.631578947368421,"autocor","harvest"
"3807","fixed",19,"harvest.autocorrelation",-0.126886199123036,0.631578947368421,"autocor","harvest"
"3808","L1",20,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3809","L2",20,"harvest.autocorrelation",0.744153762048754,0.631578947368421,"autocor","harvest"
"3810","fixed",20,"harvest.autocorrelation",-0.126395462076529,0.631578947368421,"autocor","harvest"
"3811","L1",21,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3812","L2",21,"harvest.autocorrelation",0.632809156691641,0.631578947368421,"autocor","harvest"
"3813","fixed",21,"harvest.autocorrelation",-0.200293197631416,0.631578947368421,"autocor","harvest"
"3814","L1",22,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3815","L2",22,"harvest.autocorrelation",0.623410631240242,0.631578947368421,"autocor","harvest"
"3816","fixed",22,"harvest.autocorrelation",-0.200293197631416,0.631578947368421,"autocor","harvest"
"3817","L1",23,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3818","L2",23,"harvest.autocorrelation",0.540197693437675,0.631578947368421,"autocor","harvest"
"3819","fixed",23,"harvest.autocorrelation",-0.200293197631416,0.631578947368421,"autocor","harvest"
"3820","L1",24,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3821","L2",24,"harvest.autocorrelation",0.478219808393447,0.631578947368421,"autocor","harvest"
"3822","fixed",24,"harvest.autocorrelation",-0.126668013876341,0.631578947368421,"autocor","harvest"
"3823","L1",25,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3824","L2",25,"harvest.autocorrelation",0.306057017333993,0.631578947368421,"autocor","harvest"
"3825","fixed",25,"harvest.autocorrelation",-0.06106085270328,0.631578947368421,"autocor","harvest"
"3826","L1",26,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3827","L2",26,"harvest.autocorrelation",0.4707636972474,0.631578947368421,"autocor","harvest"
"3828","fixed",26,"harvest.autocorrelation",-0.126395462076529,0.631578947368421,"autocor","harvest"
"3829","L1",27,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3830","L2",27,"harvest.autocorrelation",0.42871229344741,0.631578947368421,"autocor","harvest"
"3831","fixed",27,"harvest.autocorrelation",-0.00262464599650029,0.631578947368421,"autocor","harvest"
"3832","L1",28,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3833","L2",28,"harvest.autocorrelation",0.554492998889266,0.631578947368421,"autocor","harvest"
"3834","fixed",28,"harvest.autocorrelation",-0.199560452539384,0.631578947368421,"autocor","harvest"
"3835","L1",29,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3836","L2",29,"harvest.autocorrelation",0.422717478875018,0.631578947368421,"autocor","harvest"
"3837","fixed",29,"harvest.autocorrelation",-0.126395462076529,0.631578947368421,"autocor","harvest"
"3838","L1",30,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3839","L2",30,"harvest.autocorrelation",0.544940345335487,0.631578947368421,"autocor","harvest"
"3840","fixed",30,"harvest.autocorrelation",-0.126395462076529,0.631578947368421,"autocor","harvest"
"3841","L1",31,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3842","L2",31,"harvest.autocorrelation",0.361167700313913,0.631578947368421,"autocor","harvest"
"3843","fixed",31,"harvest.autocorrelation",-0.061756069036287,0.631578947368421,"autocor","harvest"
"3844","L1",32,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3845","L2",32,"harvest.autocorrelation",0.405006046138912,0.631578947368421,"autocor","harvest"
"3846","fixed",32,"harvest.autocorrelation",-0.199902145099332,0.631578947368421,"autocor","harvest"
"3847","L1",33,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3848","L2",33,"harvest.autocorrelation",0.438600173778506,0.631578947368421,"autocor","harvest"
"3849","fixed",33,"harvest.autocorrelation",-0.126395462076529,0.631578947368421,"autocor","harvest"
"3850","L1",34,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3851","L2",34,"harvest.autocorrelation",0.678757525713982,0.631578947368421,"autocor","harvest"
"3852","fixed",34,"harvest.autocorrelation",-0.06106085270328,0.631578947368421,"autocor","harvest"
"3853","L1",35,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3854","L2",35,"harvest.autocorrelation",0.55387802569575,0.631578947368421,"autocor","harvest"
"3855","fixed",35,"harvest.autocorrelation",-0.126395462076529,0.631578947368421,"autocor","harvest"
"3856","L1",36,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3857","L2",36,"harvest.autocorrelation",0.793868761931011,0.631578947368421,"autocor","harvest"
"3858","fixed",36,"harvest.autocorrelation",-0.124995057585599,0.631578947368421,"autocor","harvest"
"3859","L1",37,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3860","L2",37,"harvest.autocorrelation",0.471523583175847,0.631578947368421,"autocor","harvest"
"3861","fixed",37,"harvest.autocorrelation",-0.200293197631416,0.631578947368421,"autocor","harvest"
"3862","L1",38,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3863","L2",38,"harvest.autocorrelation",0.458070538426211,0.631578947368421,"autocor","harvest"
"3864","fixed",38,"harvest.autocorrelation",-0.126395462076529,0.631578947368421,"autocor","harvest"
"3865","L1",39,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3866","L2",39,"harvest.autocorrelation",0.442161317165046,0.631578947368421,"autocor","harvest"
"3867","fixed",39,"harvest.autocorrelation",-0.124995057585599,0.631578947368421,"autocor","harvest"
"3868","L1",40,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3869","L2",40,"harvest.autocorrelation",0.514720595796294,0.631578947368421,"autocor","harvest"
"3870","fixed",40,"harvest.autocorrelation",-0.126395462076529,0.631578947368421,"autocor","harvest"
"3871","L1",41,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3872","L2",41,"harvest.autocorrelation",0.442000773383979,0.631578947368421,"autocor","harvest"
"3873","fixed",41,"harvest.autocorrelation",-0.06106085270328,0.631578947368421,"autocor","harvest"
"3874","L1",42,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3875","L2",42,"harvest.autocorrelation",0.504875756231066,0.631578947368421,"autocor","harvest"
"3876","fixed",42,"harvest.autocorrelation",-0.126395462076529,0.631578947368421,"autocor","harvest"
"3877","L1",43,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3878","L2",43,"harvest.autocorrelation",0.292042636579229,0.631578947368421,"autocor","harvest"
"3879","fixed",43,"harvest.autocorrelation",-0.0169224937042794,0.631578947368421,"autocor","harvest"
"3880","L1",44,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3881","L2",44,"harvest.autocorrelation",0.65463286991681,0.631578947368421,"autocor","harvest"
"3882","fixed",44,"harvest.autocorrelation",0.112548828035383,0.631578947368421,"autocor","harvest"
"3883","L1",45,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3884","L2",45,"harvest.autocorrelation",0.442000773383979,0.631578947368421,"autocor","harvest"
"3885","fixed",45,"harvest.autocorrelation",0.1121577755033,0.631578947368421,"autocor","harvest"
"3886","L1",46,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3887","L2",46,"harvest.autocorrelation",0.511335047411849,0.631578947368421,"autocor","harvest"
"3888","fixed",46,"harvest.autocorrelation",-0.200293197631416,0.631578947368421,"autocor","harvest"
"3889","L1",47,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3890","L2",47,"harvest.autocorrelation",0.343298012121063,0.631578947368421,"autocor","harvest"
"3891","fixed",47,"harvest.autocorrelation",-0.06106085270328,0.631578947368421,"autocor","harvest"
"3892","L1",48,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3893","L2",48,"harvest.autocorrelation",0.500798790760571,0.631578947368421,"autocor","harvest"
"3894","fixed",48,"harvest.autocorrelation",-0.126395462076529,0.631578947368421,"autocor","harvest"
"3895","L1",49,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
"3896","L2",49,"harvest.autocorrelation",0.58439821101802,0.631578947368421,"autocor","harvest"
"3897","fixed",49,"harvest.autocorrelation",-0.126395462076529,0.631578947368421,"autocor","harvest"
"3898","L1",50,"harvest.autocorrelation",-0.00263157894736838,0.631578947368421,"autocor","harvest"
